3453:8860,801,984,2138,3601,77213,9531,58725,2318,12053
3475:146,2743,67693,116889,5169,10510,109407,44738,46909,19007
3478:17,302,654,58,616,542,29,76,564,32
3479:3272,9573,10373,25342,3787,4240,4621,14671,16616,25314
3480:58,81,285,430,610,1550,1690,3841,4106,3273
3490:302,58,616,654,17,8,29,518,15,76
3500:17,302,616,564,654,76,58,8,15,101
3514:17,58,654,76,101,289,302,190,322,554
3529:32499
3546:616,102515,115138,54050,113152,24162,65536,1091,3,11653
3547:17,6,58,8,15,29,146,302,486,616
3551:123062,3177,3342,78817,39984,8,11,24588,13,16
3557:168,297,352,463,719,984,72,76,135,481
3572:3360,52546,19012,54245,60680,81034,76,1069,238,17
3579:302,654,17,84,1102,3,8,29,58,179
3580:81,262,12022,3,4,6,8,10,11,65548
3593:302,8,17,650,58,616,654,749,1276,1535
3599:262,826,81,32796,1851,34764,2310,27390,3381,4526
3609:17,70,302,616,8,58,2030,6,15,29
3610:564,17,70,84,103,226,931,1382,1462,2139
3613:6545,123024,24517,3394,86938,13894,47041,6616,16340,3
3628:50423,3405,4204,64270,74941,3,8197,6,8199,8
3656:302,15,205,327,394,117,901,814,855,1603
3657:302,654,29,736,17,530,1499,1508,1937,2626
3663:17,616,302,654,8,15,58,518,542,61
3674:17,616,654,564,1196,902,162,486,58,114
3684:23054,1046,1568,2593,37,48,10806,568,571,43588
3685:226,199,385,986,1730,3789,5381,6824,7548,7821
3686:108108,26824,100042,7390,111839,88313,106837,65371,94588,3464
3692:58,1567,10996,2769,4174,3470,65509,71834,113241,14271
3694:236,356,511,1957,3472,37911,11657,115673,20312,86394
3701:17,8,58,84,302,616,654,518,736,1102
3702:1970,2031,3483,19950,30348,7948,67644,3,6,8
3717:17,616,302,8,518,245,650,654,32,58
3721:17,302,8,29,58,363,616,84,190,508
3728:347,901,1351,2414,35812,5277,7056,40983,14993,21285
3735:17,302,616,654,58,518,542,84,650,61
3736:17,76,508,65,301,302,8,58,224,354
3737:17,76,3,394,4,6,7,8,10,11
3751:302,6,17,45,356,518,564,8,15,29
3752:15,17,654,3,6,7,8,58,138,10
3800:17,518,84,8,245,12914,15,616,685,1440
3811:5975,73759,9006,34404,21249,2845,54532,47429,22446,14287
3820:17,302,654,58,616,29,84,6,8,15
3840:17,29,70,84,302,616,654,749,3,4
3846:276,2252,2485,3900,4228,4864,6456,9041,9862,11166
3849:17,84,302,654,8,29,58,1102,301,354
3850:17,302,8,84,301,616,650,58,654,1102
3857:17,84,3,179,726,837,1030,4268,4816,21043
3859:654,17,32,542,94,101,363,861,302,486
3862:32,103,301,311,327,510,698,1077,1119,3039
3888:441,3739,354,710,731,203,206,357,358,377
3911:45,548,3702,15,17,6,8,29,32,58
3921:226,81,140,3423,229,380,630,1023,1888,2379
3929:17,76,564,226,500,546,859,2139,58,193
3930:302,301,787,2955,840,1690,2302,902,54,1786
3934:44934,41004,50975,65217,3727,65778,29058,71178,120727,59650
3947:17,8,65,76,224,301,179,500,873,947
3950:17,58,302,616,650,654,29,76,8,224
3962:542,238,650,245,508,394,398,17,675,1550
3974:16504,25282,17533,25768,42480,26226,15332,34902,3042,11320
3975:17,616,302,654,58,8,15,32,62,650
3988:81,140,245,508,653,1205,1410,1749,17,70
4001:3797
4006:17,8,6,15,16,25,29,32,58,41
4007:1884,35834,3803,105559,10666,49232,86209,60095,119597,58644
4008:70,376,873,53390,120855,3,4,6,8,10
4009:364,1086,65,698,826,1196,1535,4499,624,2280
4028:81,17,140,3718,3,6,8,1888,3137,3423
4031:508,35656,22183,3820,7517,81320,16708,22454,94042,29014
4035:970,41190,3,46373,6,8199,8,10,11,14
4053:61,508,17,226,483,496,925,302,398,678
4064:17,616,58,29,302,81,654,8,162,394
4067:616,302,17,58,564,654,29,103,394,409
4068:1287,3868,43591,85370,17,8131,96098,3,6,8
4069:17,302,654,58,616,8,29,84,61,76
4075:3877
4076:3878,45461,30940,79437,22614,518,4103,8,28681,1546
4084:302,616,58,542,6,902,1196,17,483,495
4091:17,58,302,616,654,8,542,15,32,29
4098:32895,4228,2252,26871,18687,276,37149,6456,14657,55674
4103:17,236,736,3,4,6,7,8,10,11
4104:17,236,564,901,1126,2512,51739,53636,3,6
4124:135,34589,168,25202,2642,27361,6772,36282,3919,21640
4132:17,518,616,58,302,654,8,32,542,15
4134:17930,3931,24768,110287,131,10884,30471,2955,77965,654
4138:81,899,48,1187,17,364,508,2935,116,229
4140:297,1460,67603,5738,73946,111184,14435,23805,61999,3
4149:72306,52911
4158:76,801,1326,2548,1124,2715,3955,4462,5363,10230
4164:17,542,899,48,226,402,8,302,1187,518
4167:1382,2140,3967,8968,18406,19018,25022,36331,65269,65536
4171:21905,11563,67013,68926,3971,63474,65714,15685,4103,8
4177:564,15,472,571,902,11861,294,1099,888,1136
4179:654,29,94,179,407,673,2338,837,953,1046
4184:17,302,654,58,29,6,285,616,62,138
4190:99184,91856,27086,10762,101529,28163,3737,12177,3991,69833
4209:54784,19715,88331,1164,29969,32789,74525,3361,14500,6694
4210:17,58,289,302,654,6,8,15,29,32
4211:7713,40470,40038,4024,108608,88132,91309,28789,43926,4600
4213:17,616,58,8,302,518,650,654,101,6
4223:4036
4237:17,8,15,84,81,1102,119,578,986,1039
4242:8,17,238,486,30,356,554,302,616,654
4248:2048,2579,5145,2075,61489,3132,1539,39946,26641,23580
4249:76,352,2275,16982,4066,6665,12722,15322,36212,82950
4265:3,6,8199,8,395,4080,10,11,25369,16397
4269:302,654,17,542,32,70,76,94,138,736
4273:17,8,29,58,3,6,15,32,40,61
4275:302,17,65,650,616,654,710,873,8,6
4277:302,616,84,650,6,101,861,1102,787,17
4281:616,654,17,302,58,62,1196,236,394,510
4301:58,70,508,94,364,65,138,238,285,736
4303:17,8,58,76,302,542,564,616,654,6
4304:17,302,616,654,58,29,76,81,8,61
4344:616,17,61,138,859,58,221,302,447,470
4353:3,6,8,84,787,1131,11,14,15,17
4357:76,225,372,402,931,1281,1302,1521,12634,17
4365:175,696,1147,2342,4940,5124,7225,42088,16381,44362
4371:757,873,4014,511,861,1023,1099,5142,6113,9421
4372:17,140,327,508,731,986,1462,1936,3137,6793
4399:302,654,8,32,29,6,61,508,356,486
4400:245,6,17,76,62,101,224,1405,2088,97
4407:17,302,654,289,1410,1196,239,1987,2733,3
4424:12446,4242,77985,1577,102079,33375,11896,54895,100210,4609
4426:40596,9363,10463,25551,54878,3926,4244,8418,60193,80020
4436:564,353,873,931,1539,17,834,1002,245,1538
4453:71905,50219,7991,50273,8069,8,33420,4755,12565,5398
4457:17,518,8,15,65,245,542,616,4268,32
4458:3,6,8,1703,10,11,13,15,17,18
4466:302,58,616,654,17,29,354,361,866,1471
4469:616,17,302,58,654,15,101,542,861,6
4482:17,616,654,302,58,15,542,650,1196,8
4507:8,17,84,720,736,289,302,518,6249,542
4514:302,508,262,361,1176,2717,1002,1546,7981,20836
4517:17,8,58,70,76,84,616,654,61,62
4519:6,22273,15882,17,1558,112667,9246,32,10785,84014
4522:25481,8275,37575,8446,34404,23964,16861,8759,1547,18338
4530:616,32,76,554,17,70,358,10725,30912,34971
4537:294,3378,4032,4542,10178,11408,17,65536,3,6
4543:361,542,698,44,905,1009,1790,2109,4880,5150
4562:65,76,508,1965,5689,34369,39932,59749,83845,102161
4578:17,58,302,616,654,62,429,696,873,6
4588:17,654,58,62,289,302,616,6,8,15
4618:1002,1703,710,1262,764,3694,5533,35998,16536,21635
4633:1121,14769,23183,33447,31670,59931,68787,63166,18150,68051
4637:9363,10463,40596,25551,54878,4244,12906,3926,4455,50294
4640:17,302,616,654,58,542,8,15,29,84
4641:4755,1352,10041,378,1712,1790,3172,189,8,17
4642:17,58,84,81,226,262,302,813,20801,21879
4651:17,15,58,6,8,29,61,239,302,616
4665:17,302,76,363,564,736,226,2030,58,378
4666:86873,4479
4682:25589,33595,34204,93881,4498,13060,75809,54506,22967,118791
4687:17,302,654,15,29,58,3,6,8,616
4692:17,245,4091,15912,24908,34288,71054,82816,103265,6
4696:9267
4702:80060,6492,14937,6753,68638,1322,20153,20230,41056,277
4730:17,6,70,138,1410,598,1265,1499,2007,2917
4736:17,65,302,616,654,899,8,15,29,58
4745:17,616,654,58,8,76,302,29,650,6
4749:1382,18,76,5567,548,829,1449,4919,7905,8236
4751:13312,6,8,11,14348,41986,10254,17,25,10571
4760:1913,2265,2717,4586,3,32773,6,8,10,11
4762:17,29,58,302,616,518,542,564,654,6
4767:76,3054,3477,8167,75530,17527,81,4575,40558,10048
4774:17,302,654,8,84,29,58,224,1102,616
4779:1822,147,493,151,578,2535,2615,5343,7477,6511
4788:17,8,3,6,15,29,58,84,302,354
4789:22610
4794:3272,3787,4621,9573,10373,14671,25342,52378,16407,21077
4796:113293,74505,47914,19547,9354,46354,409,2048,14339,26629
4797:17,302,654,616,58,8,29,542,15,84
4802:17,322,859,899,1382,2254,245,268,285,289
4816:35,37053,5303,4645,6009,38084,11975,17054,100968,35628
4831:17,302,363,1937,58,4662,3,6,8,654
4834:17,15,32,65,245,302,616,654,327,518
4852:3042,6504,9667,11320,11634,15332,16352,16504,17533,20216
4863:1405,301,508,21879,35307,119,3345,3966,20801,24029
4870:17,58,302,616,654,6,8,15,29,394
4875:17,302,616,650,58,654,138,8,356,409
4889:17,76,29,61,84,138,301,354,698,1535
4894:2139,1164,17,361,500,1471,2008,2063,2265,3755
4898:4732
4910:17,1410,3234,25011,82331,3,6,7,8,10
4919:17,58,70,302,354,542,616,654,131,226
4926:17,32,245,859,2060,2937,6759,7360,33186,37220
4934:189,441,840,1352,4755,3,6,8,10,11
4935:28,16688,67504,51438,105991,47645,65467,99179,122982,1410
4944:81841,3737,85308,4145,36197,78088,37199,4769,4959,18601
4946:119,226,1127,4771,5101,42257,21444,13964,111751,46974
4949:21963,8930,99807,9758,12278,4778,88590,8197,6,8
4951:827,3,4,6,8,1970,7158,10,11,65548
4956:302,61,70,17,1344,1357,1501,1730,2139,76
4961:500,782,2548,36493,4796,5262,6324,8735,12092,13504
4984:25826,11108,1318,616,2665,236,205,302,29,2512
4986:302,58,363,1382,698,140,199,398,449,366
4991:51581
4992:61,162,194,1086,2326,614,1387,1983,2661,3001
4998:17,302,616,654,6,8,15,29,58,45
5001:8,17,654,58,62,238,236,301,302,45
5002:1495,3,6,8,4106,11,43021,15,2064,17
5006:285,986,17,348,2579,2770,5612,4808,4855,5575
5007:245,1002,1744,1460,1875,2917,3307,3186,4292,4856
5011:4862,72964,1272,3548,20936,22533,520,7180,115725,18447
5015:245,3,6,8,10,11,12,13,14,15
5018:17,8,302,902,81,182,199,285,363,680
5031:17,8,616,224,398,736,1937,2272,4393,7075
5039:90300,41431,29230,82480,21327,81252,83535,30786,96936,4901
5040:8,245,32,61,17,54,62,146,179,327
5047:103,402,36394,5346,114911,14895,85343,41678,86345,8
5048:1318,1811,2292,35346,13346,3,6,8,45014,10
5079:17,302,654,650,29,58,162,554,616,861
5086:17,81,226,564,698,8,58,302,361,616
5088:702,1673,1804,1822,6916,44567,89686,94700,76,65536
5089:97,73344,101257,3,6,7,8,10,11,13
5090:13687,1600,67215,11085,4953,5744,17,39971,3,6
5097:1030,1435,4962,83148,17,48432,3,6,7,8
5107:9432,19723,1535,10187,3678,4377,5911,7470,16865,23439
5108:500,2,3,4,6,8,10,11,13,14
5119:17,8,564,114,356,11,303,3231,869,1677
5120:254,702,3081,4985,42907,16642,12857,47321,14584,14677
5129:1528,7585,3,76,168,574,827,984,1205,1326
5147:17,302,616,62,285,4032,429,891,116,485
5148:5019
5176:58,289,3101,560,2018,2162,4262,5689,6945,14434
5180:111315,5048,114689,3,24581,6,8199,8,10,11
5188:378,371,3775,4194,4261,5450,5055,22067,24866,26704
5202:51433
5207:3191,5088,3866,11931,5731,9472,10493,25471,95572,17
5208:17,302,616,654,8,58,29,70,15,61
5214:65,5092,76,496,518,947,83746,371,372,378
5217:17,1109,65536,3,33825,6,63285,8,10,11
5247:17,58,302,486,542,616,654,211,4904,6
5271:14918,73150,56333,89880,59774,30995,48626,57243,58109,61187
5276:25974,43008,683,6,8,10249,10,2059,2060,28686
5279:17,302,616,654,8,58,84,76,138,861
5288:17,327,932,953,1190,1501,3137,4908,6874,101
5294:899,1119,17,1187,48,496,902,1382,322,518
5299:17,302,542,29,58,76,616,654,162,224
5300:301,1410,4032,7096,3952,5245,18280,28525,36039,38085
5306:542,3062,33541,5191,72731,76281,78664,3,6,8
5307:5192
5309:23,899,282,1187,2162,10511,15989,16852,17,94
5323:5208,14942,3584,31745,518,4106,12811,2060,6157,526
5325:59582,5210,31976,62979,71174,99721,20618,99343,89362,18325
5329:48,899,875,1187,2162,3672,7397,10842,17185,5292
5335:17,84,3,6,7,8,10,11,13,14
5358:327,3,6,2583,7,8,10,11,65548,13
5361:680,17,285,654,138,1348,2369,5236,13376,26151
5364:4,698,10048,76,538,23622,11358,21640,5962,3746
5378:17,616,654,58,84,302,542,101,564,861
5385:17,302,654,84,899,1119,1187,29,48,61
5387:654,17,302,616,58,15,29,542,61,70
5397:17,58,302,654,138,45,70,394,616,736
5398:58,215,51444,28452,518,616,115657,35630,8192,3
5403:17,302,616,58,62,654,138,285,861,162
5425:58,17,101,289,96,114,138,302,6,8
5433:17,302,182,650,4300,5309,16194,26566,34525,68238
5434:986,1200,5553,6,8,3,15,17,110022,11867
5435:8,302,84,518,364,17,598,1402,1957,2049
5436:17,84,361,866,908,947,295,749,1995,2220
5438:17,8,84,62,803,1126,1410,2416,3704,4210
5449:262,103619,5327,108625,10712,18530,120573,88120,90099,108151
5455:17,616,15,58,302,542,654,8,364,29
5456:902,33088,675,33701,2083,50801,44090,5332,99358,14454
5458:1410,3618,69538,5336,26848,11782,98181,441,98306,3
5462:17,327,97,131,402,429,656,947,1023,1119
5472:81,140,17,226,630,780,1749,3137,3374,58
5474:17,616,654,29,61,354,245,289,861,902
5477:533,3177,5254,37158,5360,13166,14353,74805,107975,26155
5478:905,1446,3977,5675,39800,72623,9196,12136,13895,92277
5479:1033,1501,1521,2419,2526,33089,5361,10904,45922,85629
5480:17,302,654,15,29,58,101,8,616,736
5499:81,780,262,3137,17,731,3423,5767,550,2241
5500:5382,69872,56320,90243,112645,19544,42389,111688,90787,30759
5502:18,41190,3,6,8199,8,10,11,13,14
5512:542,17,70,364,861,1405,500,698,616,1332
5527:17,58,3,6,8,11,15,29,179,302
5529:75526,5422
5530:616,15,17,162,356,1410,1549,1693,2733,8
5535:70,508,288,1205,1677,17,3292,4187,17275,17827
5536:1218,67491,60036,51999,52178,4213,48943,3,6,8199
5542:17,542,65,616,302,8,15,58,245,518
5551:17,76,1913,2265,15,29,58,302,546,616
5562:17,58,302,6,8,15,29,61,62,70
5580:17,8,6,94,302,363,616,654,58,1245
5584:13316,4308,55297,86372,103940,6149,24065,31241,65546,1709
5601:616,654,17,29,564,650,861,6,238,285
5611:17,650,1050,131,238,508,1549,182,205,1109
5632:17,616,302,654,58,29,650,6,861,8
5640:3,4,6,8199,8,24586,8205,15,16,17
5644:533,53686,62353,13269,5555,6872,3,24581,6,8
5645:2829,5857,5556,45788,88828,56730,3,6,8,10
5656:17,8,32,84,483,508,1987,15,58,302
5666:8197,10641,59877,28988,3448,21171,24543,32741,236,564
5683:168,354,760,1326,1400,5480,9417,17,463,719
5691:5606
5696:245,518,17,94,6,8,8398,9572,20881,21420
5702:17,58,302,654,29,616,8,15,61,84
5707:4755,10041,1352,4825,6434,827,1205,1206,17,189
5717:4671,862,5641,19152,2215,84815,23641,22132,24077,29279
5718:17,354,3,6,7,8,899,10,11,13
5721:699,5644,105862,83454,50979,3,6,8,10,11
5722:616,17,650,518,861,62,302,564,45,483
5741:17,302,654,29,84,70,354,138,301,1102
5765:616,1405,17,826,302,331,370,931,2280,2467
5766:14404,2406,5693,18758,80521,28674,7851,98311,10252,17
5780:17,616,654,8,76,302,650,58,70,138
5784:17,8,58,302,564,616,6,15,29,32
5788:3591,41000,76338,5716,28577,1730,47847,719,74483,18709
5798:1119,1163,1405,5998,5006,7059,76345,15767,118969,21120
5803:17,302,654,58,616,8,84,518,650,29
5817:17,302,654,29,58,76,70,138,226,301
5822:8901,100014,5766,2534,19197,119824,5234,31723,114004,65
5834:76,273,364,1001,2843,3517,6901,5777,24955,32866
5858:574,1400,168,463,661,8733,698,1069,70,96
5863:1589,7334,7622,8867,9594,14114,2904,17726,28566,19577
5864:58,76,6,226,358,17,30,500,675,718
5865:9662,8226,41386,17855,5807,2400,85642,61286,29473,63371
5866:1326,5767,2,3,6,8,10,11,65548,13
5876:353,1951,2268,4934,20711,24187,60347,28682,29097,1002
5884:518,17,238,1405,656,902,45,302,616,654
5890:29,97,1690,568,8881,5320,17,302,1474,44671
5891:5833,55418
5892:61544,44201,107617
5894:44,76,718,1871,2312,3167,4190,4342,3,6
5896:388,1287,82447,13584,4499,16149,118550,5403,14113,2337
5904:18435,37380,37462,9222,1546,57335,25615,4114,25107,32790
5905:65536,3,44474,6,8,10,11,65548,13,14
5922:17,3,6,8,58,84,101,224,354,616
5923:17,8,6,15,58,302,76,84,542,486
5943:15,1109,3234,5885,7108,46389,47373,59420,3,6
5947:1201,5887,22528,2051,10244,3158,518,49409,8,71177
5956:17,616,542,58,302,654,518,32,61,364
5964:17,616,15,58,302,654,364,554,1196,394
5978:3043,50765,5916,4110,2069,16406,102437,40,42,112686
5990:674,65,7827,17,245,616,3632,8527,22740,70640
5994:15777,19135,5932,63574,64804
6001:168,385,719,782,1867,2414,2512,5235,7235,10267
6002:202,7993,5943,51124,9005,5925,8192,3,6,8
6013:1772,2631,3265,4508,6,8,10,15,5956,9313
6018:94,1405,36624,4580,7210,99192,5960,54352,63693,15
6020:4,10787,5962,14524,40,76,24655,96,24885,41385
6027:2088,3249,17,853,9514,10162,11571,13294,22980,11447
6031:112723,108577,49961,86995,7214,88420,25915,101693,34214,24143
6062:262,947,5663,45989,73322,21778,89272,97313,3,4
6067:17,70,302,245,616,654,899,2121,6,8
6073:302,654,17,1822,4171,3,6,8,7,15
6076:616,17,238,861,58,302,327,654,122,542
6078:9101,25662,52460,3992,44975,77881,13408,6503,7021,83294
6083:61,6566,1446,2055,2548,10997,36455,7210,41272,8934
6093:17,84,302,354,8,37342,116,393,781,866
6109:17,953,3,6,8,2609,7,10,11,10850
6110:49153,1091,90115,24581,6,8,10,11,24588,13
6118:17,302,542,364,873,931,1987,674,692,710
6128:17,29,58,302,616,654,70,3,6,8
6135:2068,5254,5545,6089,39029,74408,43430,112270,47007,82569
6137:17,616,654,84,58,101,301,302,322,554
6139:17,84,6,8,947,3635,29726,3,7,10
6140:17,45,2429,616,10466,65536,3,6,7,8
6145:30330,1761,6102,13186,12811,1551,17424,29,60959,6
6146:110943
6155:17,441,508,1002,70,4268,4513,226,827,1987
6161:17,398,6,8,15,245,508,3,29,58
6162:58,6,101,1050,3101,5542,7210,13074,17,6132
6164:81,205,630,1650,2379,2967,3852,108478,13306,104915
6179:5319,911,1337,11590,25145,35817,7926,21249,13247,13341
6186:58,17,32,289,103,302,616,654,8,199
6192:70,1023,1382,17,225,521,834,1109,367,1462
6202:76,375,1709,1,3,4,6,7,8,10
6205:17,76,302,361,866,1168,6759,3,4,6
6207:17,542,1703,6179,20640,79755,29620,39546,3,6
6210:8,84,616,899,5998,720,875,1009,1039,1109
6219:3172,4825,42343,6601,8848,2880,1527,3107,11421,4755
6228:17,616,654,8,101,289,518,182,301,861
6270:27910,392,32791,699,826,1551,1598,2602,3271,101647
6271:17,302,29,58,654,616,6,8,15,61
6274:6241,85894
6283:17,29,58,302,268,273,285,289,301,616
6290:6268,39400,9905,11633,54451,8,17,29,356,6
6292:219,2874,26854,116742,3,6,8,10,11,12
6298:327,1266,1287,1558,1795,1930,108453,11657,13396,34545
6301:302,654,58,17,29,61,138,301,354,239
6312:20309
6331:81,17,140,8,226,229,262,15,29,32
6336:378,4755,86,508,736,873,899,1208,3017,2583
6338:81,17,70,76,226,780,84,262,140,354
6345:17,564,1410,8,101,302,518,616,58,238
6351:805,2265,8349,8715,6327,45726,50959,97145,385,3
6357:17,302,616,654,8,58,84,542,518,15
6371:17,302,58,654,224,616,29,6,8,15
6391:69582
6392:76,81,8,226,17,500,698,140,826,1139
6395:76765,4966,10083,3524,4708,54205,6370,16174,86048,84604
6404:719,2318,2664,7235,11255,168,984,5480,6380,83261
6407:17,780,4755,81,931,2880,3107,3137,3423,4825
6413:2025,2596,84388,5403,6392,6,8,10,65548,14
6420:399,1682,2632,2660,69521,6411,7062,43192,17186,18669
6450:17,8,302,84,101,354,356,409,554,6503
6457:26715,23602,65223,67366,6454,83297,49561,51112,17,76
6469:17,8,138,6,15,29,58,61,62,70
6475:654,58,76,138,678,866,1099,25,331,345
6520:81,840,157,226,2548,3196,262,140,197,986
6536:38537,6531,71688,1558,4120,10778,7195,29732,15918,102404
6543:302,8,650,17,394,1086,1511,1550,422,4502
6555:17,302,29,76,84,542,564,101,285,289
6565:28785,6398,12580,10757,14924,847,1783,30864,16699,6562
6568:157,840,2548,3196,4140,4257,8069,6566,8772,10541
6569:6569
6587:616,493,76,147,578,813,1811,2535,6868,2615
6593:654,17,302,58,162,616,8,2369,6,15
6594:17,70,3,138,4,6,8,1099,2789,7
6597:17,76,6,8,15,226,302,616,2512,3
6600:3,4,6,8,10,11,65548,13,14,15
6601:18301,21149,6612,6,8,10,11,14,15,17
6602:35715,10500,92165,533,65559,28122,103717,20390,95914,4656
6603:6,8,10254,16,17,10267,29,32,45095,12332
6641:650,65,327,554,429,1410,2200,17,193,375
6642:17,76,190,554,1201,5887,8,58,518,20261
6655:70,205,361,17,429,1649,1984,3445,4354,6680
6658:1348,3039,6712,11680,56707,87409,63013,3,33825,6
6671:45284,37282,6698,96827,15389,85045,28076,22266,16208,11
6676:18,944,17,155,361,398,510,736,3244,6712
6682:17,302,654,29,58,84,6,8,354,616
6694:55305,6432,4386,58143,6720,2816,36868,121221,7048,1930
6698:105969
6723:719,76,168,760,1867,984,6755,12254,34397,135
6724:2609,3146,3,6,7,8,10,37796,11,65548
6725:29,330,612,1875,4049,9618,82958,83287,117776,20745
6728:17,554,394,518,4171,30348,211,392,1776,13918
6735:302,654,17,29,76,616,650,58,101,138
6736:236,564,3448,8,776,364,10641,1511,7795,11621
6737:65,262,431,2429,18438,84667,118568,3,98309,6
6749:984,168,2833,1867,11255,4792,4873,4877,25271,7711
6755:84,6,8,17,65536,1102,1091,3,36245,7
6773:17,302,654,84,29,58,70,76,94,138
6792:6,17,84,1102,8,3,15,29,58,302
6793:17,84,302,70,94,301,7698,1382,1410,8001
6843:17,787,542,1119,101,311,327,354,301,363
6851:4755,1352,8,189,508,3704,1168,1412,1589,1923
6881:17546,2292,47043,7852,41190,9246,3,9558,65542,73735
6883:17,8,15,29,32,58,6,76,182,301
6886:17,302,654,15,29,542,58,70,101,138
6889:17,6918,3,6,8,7,10,11,13,14
6894:5152,6922,25149,112582
6895:361,1728,254,866,1995,8818,13420,17,5465,58
6898:17,76,564,6,8,15,698,500,508,518
6903:17,76,361,866,2265,3,4,6,7,8
6932:17,1074,1245,2251,2494,6967,12023,15615,83042,52561
6933:17,128,731,24261,616,2181,37361,945,67250,3602
6935:86547,6972,104512,97616,114998,39786,111979,17520,25523,36213
6939:17,70,101,289,94,354,1023,302,1382,124
